query_id,config,lambda,query,reference_answer,retrieved_context,generated_answer,retrieval_s,generation_s,total_s,timestamp,query_confidence,faithfulness,faithfulness_reason,sample_source,route,fusion,abstained,raw_abstain,sufficient_context_override,graph_augmented,faculty_room_augmented,exact_match_any,question_match_any,translated_query,normalized_query,rerank_s,query_top1_score,nli_faithfulness
Q181,vector_only,0.0,Which room is Anika Tasnim in?,Anika Tasnim is in room 4F.,"Initial: ANT
Name: Anika Tasnim
Designation: C. Lecturer
Status: Contractual
Room: 4F
Email: ext.anika.tasnim@bracu.ac.bd

Question: Where can I find the Prayer Room for females?
Answer: In front of the indoor (Multipurpose Hall) and also on 6th floor(ZONE-H).

Question: Where's the female prayer room?
Answer: The female prayer room is located on the ground floor near reception and also another one on 6th floor.(ZONE-H).

Question: How can I access the Prayer Room for females?
Answer: The Prayer Room is located in front of the indoor Multipurpose Hall and on 6th floor(ZONE-H)

Question (Banglish): Female der Prayer Room ami kothay pabo?
Answer (English): In front of the indoor (Multipurpose Hall) and also on 6th floor(ZONE-H).",Anika Tasnim is located in room 4F.,0.0157,3.8633,3.879,2026-08-02T16:25:45.413839+00:00,0.0872,0.5,"SCORE: 0.5 | REASON: Only two out of four claims about the female prayer room's location are supported by the context, while Anika Tasnim's location is correctly stated as room 4F.",baselines,,,,,,,,,,,,,,0.2019680142402649
Q111,vector_only,0.0,What are the prerequisites for CSE420?,"The prerequisite for CSE420 is CSE321 (HP),CSE331 (HP),CSE340 (HP).","Course: CSE420
Prerequisite: CSE321 (HP),CSE331 (HP),CSE340 (HP)
Full Prerequisite Chain: CSE321-CSE331-CSE340-CSE221-CSE260-CSE220-CSE251-CSE111-CSE230-CSE250-CSE110-PHY112-PHY111

Course: CSE420
First Theory Coordinator: MNY
Second Theory Coordinator: SUE
Theory Coordinator Email: nur.yanhaona@bracu.ac.bd,sukarna.sarkar@bracu.ac.bd
First Lab Coordinator: SUE
Second Lab Coordinator: MNY
Lab Coordinator Email: sukarna.sarkar@bracu.ac.bd,nur.yanhaona@bracu.ac.bd

Course: CSE422
Prerequisite: CSE221 (HP)
Full Prerequisite Chain: CSE221-CSE220-CSE111-CSE230-CSE110

Course: CSE420-01
Theory Initial: SUE
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09E-20T
Lab Faculty: RKBR,AKHD
Lab Day: WED
Lab Time: 2:00 PM
Lab Room: 12F-31L

Course: CSE420-02
Theory Initial: SUE
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09E-20T
Lab Faculty: RKBR,AKHD
Lab Day: WED
Lab Time: 2:00 PM
Lab Room: 12F-31L","The prerequisites for CSE420 are CSE321 (HP), CSE331 (HP), and CSE340 (HP).",0.0165,5.1641,5.1806,2026-08-02T16:25:50.595910+00:00,0.0903,1.0,SCORE: 1.0 | REASON: All three prerequisites for CSE420 are listed in the CONTEXT.,baselines,,,,,,,,,,,,,,0.12124406546354294
Q101,vector_only,0.0,What are the prerequisites for CSE423?,The prerequisite for CSE423 is MAT216 (HP).,"Course: CSE423
Prerequisite: MAT216 (HP)
Full Prerequisite Chain: MAT216-MAT120-MAT110

Course: CSE423
First Theory Coordinator: TMD
Second Theory Coordinator: SMUR
Theory Coordinator Email: tamkin.mahmud@bracu.ac.bd,rahman.samiur@bracu.ac.bd
First Lab Coordinator: SRU
Lab Coordinator Email: shakir.rouf@bracu.ac.bd

Course: CSE423-04
Theory Initial: TMD
Theory Day: MON+WED
Theory Time: 3:30 PM
Theory Room: 09A-02C
Lab Faculty: MVH,FDZ
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 12D-27L

Course: CSE423-03
Theory Initial: TMD
Theory Day: MON+WED
Theory Time: 2:00 PM
Theory Room: 09A-02C
Lab Faculty: MVH,FDZ
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 12D-27L

Course: CSE423-01
Theory Initial: TMD
Theory Day: SUN+TUE
Theory Time: 3:30 PM
Theory Room: 09H-32C
Lab Faculty: SOSB,MAHS
Lab Day: WED
Lab Time: 11:00 AM
Lab Room: 12D-27L",The full prerequisite chain for CSE423 is MAT216-MAT120-MAT110.,0.0196,4.4503,4.4699,2026-08-02T16:25:55.067252+00:00,0.0846,1.0,SCORE: 1.0 | REASON: The full prerequisite chain for CSE423 is correctly stated in the CONTEXT.,baselines,,,,,,,,,,,,,,0.2484412044286728
Q119,vector_only,0.0,What are the prerequisites for CSE392?,The prerequisite for CSE392 is MAT215 (HP).,"Course: CSE392
Prerequisite: MAT215 (HP)
Full Prerequisite Chain: MAT215-MAT216-MAT120-MAT110

Course: CSE422
Prerequisite: CSE221 (HP)
Full Prerequisite Chain: CSE221-CSE220-CSE111-CSE230-CSE110

Course: CSE472
First Theory Coordinator: FDC
Theory Coordinator Email: farida.chowdhury@bracu.ac.bd

Course: CSE422
First Theory Coordinator: TRZ
Theory Coordinator Email: tanzim.reza@bracu.ac.bd
First Lab Coordinator: ZHS
Lab Coordinator Email: shoumo.hasan@bracu.ac.bd

Course: CSE391
Prerequisite: CSE370 (HP)
Full Prerequisite Chain: CSE370-CSE221-CSE220-CSE111-CSE230-CSE110",The prerequisite for CSE392 is MAT215 with a High Pass.,0.0152,4.0149,4.0301,2026-08-02T16:25:59.098632+00:00,0.1973,0.8,"SCORE: 0.8 | REASON: The answer partially matches the context for CSE392 and CSE391, but not for CSE422 (two different coordinators listed).",baselines,,,,,,,,,,,,,,0.07133184373378754
Q131,vector_only,0.0,Who is the theory coordinator for CSE490D?,The theory coordinator for CSE490D is TAV.,"Course: CSE490D
First Theory Coordinator: TAV
Theory Coordinator Email: tarvir.anjum@bracu.ac.bd

Course: CSE490C
First Theory Coordinator: SDAS
Theory Coordinator Email: sowmitra.das@bracu.ac.bd

Course: CSE490B
First Theory Coordinator: TLQ
Theory Coordinator Email: taiabul.haque@bracu.ac.bd
First Lab Coordinator: ZMD
Lab Coordinator Email: zaber.mohammad@bracu.ac.bd

Course: CSE490A
First Theory Coordinator: MSA
Theory Coordinator Email: mabdullah@bracu.ac.bd

Course: CSE490D-01
Theory Initial: TAV
Theory Day: MON+WED
Theory Time: 2:00 PM
Theory Room: 07F-22C",The first Theory Coordinator for CSE490D is TAV.,0.0153,3.9738,3.989,2026-08-02T16:26:03.089263+00:00,0.0303,1.0,SCORE: 1.0 | REASON: The CONTEXT directly states that TAV is the First Theory Coordinator for CSE490D.,baselines,,,,,,,,,,,,,,0.9465405941009521
Q174,vector_only,0.0,Who teaches the lab section of CSE427-05?,"The lab section of CSE427-05 is taught by QUZA,ITTSC.","Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd

Course: CSE427-05
Theory Initial: QUZA
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 09C-13C
Lab Faculty: QUZA,ITTSC
Lab Day: MON
Lab Time: 11:00 AM
Lab Room: 09F-27L

Course: CSE425
First Theory Coordinator: MMM
Theory Coordinator Email: mostakim@bracu.ac.bd

Course: CSE427-04
Theory Initial: DFD
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 09C-16T
Lab Faculty: NDT,ITTSC
Lab Day: SUN
Lab Time: 11:00 AM
Lab Room: 09F-27L

Course: CSE427-07
Theory Initial: NWT
Theory Day: SUN+TUE
Theory Time: 3:30 PM
Theory Room: 09A-04C
Lab Faculty: NDT,NLH
Lab Day: MON
Lab Time: 2:00 PM
Lab Room: 09F-27L",The Lab Faculty for the course CSE427-05 is QUZA and ITTSC.,0.0213,4.5318,4.5532,2026-08-02T16:26:07.643986+00:00,0.0118,1.0,SCORE: 1.0 | REASON: All claims are directly supported by the CONTEXT.,baselines,,,,,,,,,,,,,,0.11343641579151154
Q134,vector_only,0.0,Who is the theory coordinator for CSE426?,The theory coordinator for CSE426 is TSM.,"Course: CSE426
First Theory Coordinator: TSM
Theory Coordinator Email: mirza.mugdho@bracu.ac.bd

Course: CSE426-02
Theory Initial: RFR
Theory Day: MON+WED
Theory Time: 9:30 AM
Theory Room: 07D-20C

Course: CSE426-01
Theory Initial: TSM
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 08H-22C

Course: CSE446
First Theory Coordinator: SDF
Theory Coordinator Email: sadek.ferdous@bracu.ac.bd
First Lab Coordinator: SJM
Second Lab Coordinator: SDF
Lab Coordinator Email: ext.sajid.mahir@bracu.ac.bd,sadek.ferdous@bracu.ac.bd

Course: CSE425
First Theory Coordinator: MMM
Theory Coordinator Email: mostakim@bracu.ac.bd",The first theory coordinator for CSE426 is TSM.,0.0177,3.8911,3.9088,2026-08-02T16:26:11.553917+00:00,0.1991,1.0,SCORE: 1.0 | REASON: The answer is fully supported by the context as it directly matches the information provided for CSE426.,baselines,,,,,,,,,,,,,,0.4417910575866699
Q191,vector_only,0.0,What is FDZ's designation?,Fardin Zaman (FDZ) is a C. Lecturer.,"Question: What is FYAT and is it mandatory for new students?
Answer: FYAT (First Year Advising/orientation-type session) briefs incoming freshmen on university policies, key offices (BIL, RS, Library, Medical Center), payment procedures and scholarships. Due to the large intake, it's usually run in a Morning and an Afternoon session, and attendance at orientation is mandatory.

Question (Banglish): BRAC e 'F' grade pele ki course compulsory retake korte hoy?
Answer (English): If a student receives an 'F' grade in a core or required course, they must retake and pass the course to fulfill degree requirements.

Initial: NFF
Name: Nafiz Imtiaz Rafin
Designation: C. Lecturer
Status: Contractual
Room: 4F
Email: ext.nafiz.rafin@bracu.ac.bd

Question (Banglish): F grade paile ekta student koyti bar course retake korte parbe?
Answer (English): A student who receives an F grade in a course is normally allowed to retake it twice. In exceptional cases, such as a student on probation, the Head of Department or Dean may arrange with the Registrar for a third retake to help safeguard the student's progression.

Initial: NQM
Name: Md Nafiz Ishtiaque Mahee
Designation: C. Lecturer
Status: Contractual
Room: 4F
Email: ext.nafiz.ishtiaque@bracu.ac.bd","I don't have enough information to answer the question about FDZ's designation, as there is no mention of a person or entity named FDZ in the retrieved context.",0.0156,5.9828,5.9984,2026-08-02T16:26:17.554478+00:00,0.018,1.0,SCORE: 1.0 | REASON: All claims in the ANSWER are directly supported by the CONTEXT.,baselines,,,,,,,,,,,,,,0.002286838833242655
Q105,vector_only,0.0,What is the full prerequisite chain for PHY112?,The full prerequisite chain for PHY112 is PHY111.,"Course: PHY112
Prerequisite: PHY111 (HP)
Full Prerequisite Chain: PHY111

Course: ENG102
Prerequisite: ENG101 (HP)
Full Prerequisite Chain: ENG101

Course: MAT120
Prerequisite: MAT110 (HP)
Full Prerequisite Chain: MAT110

Course: CSE110
First Theory Coordinator: TAW
Theory Coordinator Email: tawhid.anwar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: RKBM
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,mohammad.rakibul@bracu.ac.bd

Course: CSE110-02
Theory Initial: STNM
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 10B-17C
Lab Faculty: AOHE,RKBM
Lab Day: WED
Lab Time: 8:00 AM
Lab Room: 09B-08L",The full prerequisite chain for PHY112 is PHY111.,0.0159,3.8218,3.8377,2026-08-02T16:26:21.393254+00:00,0.2935,1.0,SCORE: 1.0 | REASON: All individual factual claims in the ANSWER are fully supported by the CONTEXT.,baselines,,,,,,,,,,,,,,0.2455615997314453
Q177,vector_only,0.0,Who teaches the lab section of CSE471-15?,"The lab section of CSE471-15 is taught by PLN,ART.","Course: CSE471-15
Theory Initial: NAHC
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 09D-18C
Lab Faculty: PLN,ART
Lab Day: TUE
Lab Time: 2:00 PM
Lab Room: 09F-25L

Course: CSE471
First Theory Coordinator: MIH
Theory Coordinator Email: iqbal.hossain@bracu.ac.bd
First Lab Coordinator: AQU
Lab Coordinator Email: aquib.azmain@bracu.ac.bd

Course: CSE471-14
Theory Initial: MIH
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 10B-16C
Lab Faculty: ART,KZMN
Lab Day: THU
Lab Time: 11:00 AM
Lab Room: 09F-25L

Course: CSE470-15
Theory Initial: ART
Theory Day: MON+WED
Theory Time: 2:00 PM
Theory Room: 09H-34C

Course: CSE471
Prerequisite: CSE370 (HP)
Full Prerequisite Chain: CSE370-CSE221-CSE220-CSE111-CSE230-CSE110",The Lab Faculty for CSE471-15 is PLN and ART.,0.0221,4.1713,4.1935,2026-08-02T16:26:25.588058+00:00,0.0581,1.0,SCORE: 1.0 | REASON: All claims are directly supported by the CONTEXT.,baselines,,,,,,,,,,,,,,0.16451582312583923
