query_id,condition,query,field_asked,answer,avoids_false_confidence,asks_for_clarification,offers_disambiguator,parse_failed,avoids_false_confidence_OLD_holistic
AMBX165,flat_notice,What is Ruhan's office room?,office_room,Ruhan Habib's office room is 4P191.,0,0,0,False,0
AMBX165,conditioning,What is Ruhan's office room?,office_room,Ruhan Habib's office room is 4P191.,0,0,0,False,0
AMBX165,conditioning_v2,What is Ruhan's office room?,office_room,Ruhan Habib's office room is 4P191.,0,0,0,False,0
AMBX166,no_notice,What is Ruhan's email address?,email,Ruhan's email address is ruhan.habib@bracu.ac.bd.,0,0,0,False,0
AMBX166,flat_notice,What is Ruhan's email address?,email,Ruhan Habib's official email address is ruhan.habib@bracu.ac.bd.,0,0,0,False,0
AMBX166,conditioning,What is Ruhan's email address?,email,Ruhan's email address is ruhan.habib@bracu.ac.bd.,0,0,0,False,0
AMBX166,conditioning_v2,What is Ruhan's email address?,email,Ruhan's email address is ruhan.habib@bracu.ac.bd.,0,0,0,False,0
AMBX167,no_notice,What is Ruhan's designation?,designation,Ruhan Habib's designation is a Lecturer.,0,0,0,False,0
AMBX167,flat_notice,What is Ruhan's designation?,designation,"Ruhan Habib and Mr. Ahmed Mahir Ruhan both have the designation of Lecturer, but I need to know which specific person you are referring to in order to provide a more accurate answer.",1,1,0,False,0
AMBX167,conditioning,What is Ruhan's designation?,designation,"Ruhan Habib and Mr. Ahmed Mahir Ruhan both have the designation of Lecturer, but I need to know which specific person you are referring to in order to provide a more accurate answer.",1,1,0,False,0
AMBX167,conditioning_v2,What is Ruhan's designation?,designation,"I found multiple individuals with the name ""Ruhan"" in the knowledge base. To provide an accurate answer, could you please clarify which one you mean: Mr. Ahmed Mahir Ruhan (ADU) or Ruhan Habib (NRHB)?",1,1,1,False,0
AMBX168,no_notice,What is Ruhan's employment status?,status,I do not have enough information to answer the question about Ruhan's employment status.,1,0,0,False,1
AMBX168,flat_notice,What is Ruhan's employment status?,status,I don't have enough information to answer the question about Ruhan's employment status.,1,0,0,False,1
AMBX168,conditioning,What is Ruhan's employment status?,status,I don't have enough information to answer the question about Ruhan's employment status.,1,0,0,False,1
AMBX168,conditioning_v2,What is Ruhan's employment status?,status,I don't have enough information to answer the question about Ruhan's employment status.,1,0,0,False,1
AMBX169,no_notice,What is Sabbir's office room?,office_room,Sabbir Hossain's office room is 4J54.,0,0,0,False,0
AMBX169,flat_notice,What is Sabbir's office room?,office_room,"I found multiple individuals with the name ""Sabbir"" in the knowledge base. To provide an accurate answer, could you please specify which Sabbir you are referring to: Md. Sabbir Ahmed or Mr. Md Sabbir Hossain?",1,1,0,False,1
AMBX169,conditioning,What is Sabbir's office room?,office_room,"There are multiple individuals with the name ""Sabbir"" in the knowledge base. To provide a specific answer, could you please clarify which Sabbir you are referring to (e.g., Md. Sabbir Ahmed or Mr. Md Sabbir Hossain)?",1,1,0,False,1
AMBX169,conditioning_v2,What is Sabbir's office room?,office_room,"There are multiple individuals with the name ""Sabbir"" in the knowledge base. Which one do you mean: Md. Sabbir Ahmed, a Senior Lecturer, or Mr. Md Sabbir Hossain, a Lecturer?",1,1,1,False,0
AMBX170,no_notice,What is Sabbir's email address?,email,Sabbir's email address is sabbir.ahmed@bracu.ac.bd.,0,0,0,False,0
AMBX170,flat_notice,What is Sabbir's email address?,email,Sabbir's email address is sabbir.ahmed@bracu.ac.bd.,0,0,0,False,0
AMBX170,conditioning,What is Sabbir's email address?,email,"The official email address of Md. Sabbir Ahmed, a Senior Lecturer at BRAC University, is sabbir.ahmed@bracu.ac.bd.",0,0,0,False,0
AMBX170,conditioning_v2,What is Sabbir's email address?,email,"The official email address of Sabbir, who is a Senior Lecturer, is available on his profile in the BRAC University faculty directory.",0,0,0,False,0
AMBX171,no_notice,What is Sabbir's designation?,designation,Sabbir Hossain's designation is Lecturer.,0,0,0,False,0
AMBX171,flat_notice,What is Sabbir's designation?,designation,"There are multiple individuals with the name ""Sabbir"" in the knowledge base. To provide an accurate answer, could you please specify which Sabbir you are referring to: Md. Sabbir Ahmed or Mr. Md Sabbir Hossain?",1,1,1,False,0
AMBX171,conditioning,What is Sabbir's designation?,designation,"There are multiple individuals with the name ""Sabbir"" in the knowledge base. To provide a specific answer, could you please clarify which Sabbir you are referring to? Do you mean Md. Sabbir Ahmed or Mr. Md Sabbir Hossain?",1,1,1,False,0
AMBX171,conditioning_v2,What is Sabbir's designation?,designation,"There are multiple individuals with the name ""Sabbir"" in the knowledge base. Which one do you mean: Md. Sabbir Ahmed, a Senior Lecturer, or Mr. Md Sabbir Hossain, a Lecturer?",1,1,1,False,0
AMBX172,no_notice,What is Sabbir's employment status?,status,There is not enough information in the retrieved context to determine Sabbir's employment status.,1,0,0,False,1
AMBX172,flat_notice,What is Sabbir's employment status?,status,I'm unable to determine Sabbir's employment status as the retrieved context does not contain any information about a person named Sabbir.,1,0,0,False,0
AMBX172,conditioning,What is Sabbir's employment status?,status,I'm unable to determine Sabbir's employment status as the retrieved context does not contain any information about a person named Sabbir.,1,0,0,False,0
AMBX172,conditioning_v2,What is Sabbir's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Sabbir's employment status, as there is no mention of a person named Sabbir.",1,0,0,False,0
AMBX173,no_notice,What is Saha's office room?,office_room,There is no information in the retrieved context about Saha's office room.,1,0,0,False,0
AMBX173,flat_notice,What is Saha's office room?,office_room,I'm unable to answer that question as there is no information in the retrieved context about a person named Saha or their office room.,1,0,0,False,0
AMBX173,conditioning,What is Saha's office room?,office_room,I'm unable to answer that question as there is no information in the retrieved context about a person named Saha or their office room.,1,0,0,False,0
AMBX173,conditioning_v2,What is Saha's office room?,office_room,I'm not able to answer that question as there is no information in the retrieved context about a person named Saha or their office room.,1,0,0,False,0
AMBX174,no_notice,What is Saha's email address?,email,I don't have enough information to answer the question about Saha's email address.,1,0,0,False,1
AMBX174,flat_notice,What is Saha's email address?,email,"I'm unable to answer the question as there is no information about a person named ""Saha"" in the retrieved context.",1,0,0,False,0
AMBX174,conditioning,What is Saha's email address?,email,"I don't have enough information to answer the question. The context only mentions a query about ""Saha"" but does not provide any details about their designation or faculty affiliation, which would be necessary to determine their email address.",1,0,0,False,1
AMBX174,conditioning_v2,What is Saha's email address?,email,I'm not able to answer that question as the context does not contain any information about a person named Saha.,1,1,0,False,0
AMBX175,no_notice,What is Saha's designation?,designation,Arnob Saha Ankon's designation is Lecturer.,0,0,0,False,0
AMBX175,flat_notice,What is Saha's designation?,designation,"There are multiple individuals with the surname ""Saha"" in the knowledge base, specifically Suprava Saha Dibya and Arnob Saha Ankon. Could you please specify which person you would like to know about?",1,1,1,False,0
AMBX175,conditioning,What is Saha's designation?,designation,"There are multiple individuals with the name ""Saha"" in the knowledge base, specifically Suprava Saha Dibya and Arnob Saha Ankon. To provide a specific answer to your question, could you please clarify which Saha you are referring to?",1,1,1,False,0
AMBX175,conditioning_v2,What is Saha's designation?,designation,Which one do you mean: C. Lecturer Suprava Saha Dibya or Lecturer Arnob Saha Ankon?,1,1,1,False,0
AMBX176,no_notice,What is Saha's employment status?,status,There is not enough information in the retrieved context to answer the question about Saha's employment status.,1,0,0,False,1
AMBX176,flat_notice,What is Saha's employment status?,status,I'm unable to determine Saha's employment status as the retrieved context does not contain any information about a person named Saha.,1,0,0,False,1
AMBX176,conditioning,What is Saha's employment status?,status,I'm unable to determine Saha's employment status as the retrieved context does not contain any information about a person named Saha.,1,0,0,False,1
AMBX176,conditioning_v2,What is Saha's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Saha's employment status, as there is no mention of a person named Saha.",1,0,0,False,0
AMBX177,no_notice,What is Sakib's office room?,office_room,Sakib's office room is 4P195.,0,0,0,False,0
AMBX177,flat_notice,What is Sakib's office room?,office_room,"There are multiple individuals with the name ""Sakib"" in the knowledge base. To provide an accurate answer, could you please specify which Sakib you are referring to (Nazmus Sakib Touhid, Nazmus Sakib Ahmed, or Sadman Sakib Alif)?",1,1,0,False,1
AMBX177,conditioning,What is Sakib's office room?,office_room,"There are multiple individuals with the name ""Sakib"" in the knowledge base. To provide a specific answer, could you please clarify which Sakib you are referring to (e.g., Nazmus Sakib Touhid, Sadman Sakib Alif, or Nazmus Sakib Ahmed)?",1,1,0,False,1
AMBX177,conditioning_v2,What is Sakib's office room?,office_room,Which one do you mean: Nazmus Sakib Touhid (room 4P195) or Nazmus Sakib Ahmed (room 4P174)?,1,1,1,False,0
AMBX178,no_notice,What is Sakib's email address?,email,I cannot provide the email address of a specific individual. Is there anything else I can help you with?,1,0,0,False,1
AMBX178,flat_notice,What is Sakib's email address?,email,"I'm unable to answer the question as there is no information in the retrieved context about a person named Sakib, including their email address.",1,0,0,False,1
AMBX178,conditioning,What is Sakib's email address?,email,"I need more information about who Sakib is. There are multiple individuals with the name Sakib in our knowledge base, and I don't have enough context to determine which one you are referring to. Can you please provide more details or clarify which Sakib you mean?",1,1,0,False,1
AMBX178,conditioning_v2,What is Sakib's email address?,email,I'm not able to answer that question as the context does not contain any information about a person named Sakib.,1,1,0,False,0
AMBX179,no_notice,What is Sakib's designation?,designation,Sakib's designation is Lecturer.,0,0,0,False,0
AMBX179,flat_notice,What is Sakib's designation?,designation,"I found multiple individuals with the name ""Sakib"" in the knowledge base. To provide an accurate answer, could you please specify which Sakib you are referring to: Nazmus Sakib Ahmed, Nazmus Sakib Touhid, or Sadman Sakib Alif?",1,1,1,False,0
AMBX179,conditioning,What is Sakib's designation?,designation,"There are multiple individuals with the name ""Sakib"" in the knowledge base. To provide a specific answer, could you please clarify which Sakib you are referring to (e.g., Sadman Sakib Alif, Nazmus Sakib Touhid, or Nazmus Sakib Ahmed)?",1,1,0,False,1
AMBX179,conditioning_v2,What is Sakib's designation?,designation,"Which one do you mean: C. Lecturer (Sadman Sakib Alif), or Lecturer (Nazmus Sakib Touhid) or Lecturer (Nazmus Sakib Ahmed)?",1,1,1,False,0
AMBX180,no_notice,What is Sakib's employment status?,status,Sakib's employment status is that he is a full-time lecturer.,0,0,0,False,0
AMBX180,flat_notice,What is Sakib's employment status?,status,Sakib's employment status is full-time.,0,0,0,False,0
AMBX180,conditioning,What is Sakib's employment status?,status,Sakib's employment status is full-time.,0,0,0,False,0
AMBX180,conditioning_v2,What is Sakib's employment status?,status,Sakib's employment status is full-time.,0,0,0,False,0
AMBX181,no_notice,What is Shahriar's office room?,office_room,"The office room for individuals with the surname ""Shahriar"" varies, but one of them has a room designated as 4M124.",1,0,0,False,1
AMBX181,flat_notice,What is Shahriar's office room?,office_room,"There are multiple individuals with the name ""Shahriar"" in the knowledge base. To provide a specific answer, could you please clarify which Shahriar you are referring to (e.g., Asif Shahriar, Mr. Shahriar Rahman Rana, Mr. Shadman Shahriar, or Ahmad Farhan Shahriar Chowdhury)?",1,1,0,False,1
AMBX181,conditioning,What is Shahriar's office room?,office_room,"There are multiple individuals with the name ""Shahriar"" in the knowledge base. To provide a specific answer, could you please clarify which Shahriar you are referring to (e.g., Asif Shahriar, Mr. Shahriar Rahman Rana, Mr. Shadman Shahriar, or Ahmad Farhan Shahriar Chowdhury)?",1,1,0,False,1
AMBX181,conditioning_v2,What is Shahriar's office room?,office_room,"Which one do you mean: Asif Shahriar, Mr. Shahriar Rahman Rana, Mr. Shadman Shahriar, or Ahmad Farhan Shahriar Chowdhury?",1,1,1,False,0
AMBX182,no_notice,What is Shahriar's email address?,email,"There are multiple individuals with the name ""Shahriar"" in the faculty directory, including Asif Shahriar and Mr. Shahriar Rahman Rana, but without more specific information about which Shahriar you are referring to, I cannot provide a direct answer to your question.",1,0,1,False,1
AMBX182,flat_notice,What is Shahriar's email address?,email,"There are multiple individuals with the name ""Shahriar"" in the faculty directory. To provide a specific answer, could you please clarify which Shahriar you are referring to (Asif Shahriar, Mr. Shahriar Rahman Rana, or Ahmad Farhan Shahriar Chowdhury)?",1,1,0,False,1
AMBX182,conditioning,What is Shahriar's email address?,email,"There are multiple individuals with the name ""Shahriar"" in the knowledge base. To provide a specific answer, could you please clarify which Shahriar you are referring to (e.g., Asif Shahriar or Mr. Shahriar Rahman Rana or Ahmad Farhan Shahriar Chowdhury)?",1,1,0,False,1
AMBX182,conditioning_v2,What is Shahriar's email address?,email,"Which one do you mean: Asif Shahriar, Mr. Shahriar Rahman Rana, or Ahmad Farhan Shahriar Chowdhury?",1,1,1,False,0
AMBX183,no_notice,What is Shahriar's designation?,designation,"Shahriar's designations are Lecturer, as indicated for multiple individuals with the name Shahriar.",1,0,0,False,1
AMBX183,flat_notice,What is Shahriar's designation?,designation,"There are multiple individuals with the name ""Shahriar"" in the knowledge base. To provide a specific answer, could you please clarify which Shahriar you are referring to (e.g., Asif Shahriar, Mr. Shahriar Rahman Rana, Ahmad Farhan Shahriar Chowdhury, or Mr. Shadman Shahriar)?",1,1,0,False,1
AMBX183,conditioning,What is Shahriar's designation?,designation,"There are multiple individuals with the name ""Shahriar"" in the knowledge base, and their designations differ. The candidates are Asif Shahriar (Lecturer), Mr. Shahriar Rahman Rana (Lecturer), Ahmad Farhan Shahriar Chowdhury (Lecturer), and Mr. Shadman Shahriar (Lecturer). Please specify which specific person you mean by ""Shahriar"".",1,1,1,False,0
AMBX183,conditioning_v2,What is Shahriar's designation?,designation,"Which one do you mean: Asif Shahriar, Mr. Shahriar Rahman Rana, Ahmad Farhan Shahriar Chowdhury, or Mr. Shadman Shahriar?",1,1,1,False,0
AMBX184,no_notice,What is Shahriar's employment status?,status,Shahriar's employment status is full-time.,0,0,0,False,0
AMBX184,flat_notice,What is Shahriar's employment status?,status,"Shahriar Rahman Rana, Mr. Shahriar, and Ahmad Farhan Shahriar Chowdhury are all Lecturers with a Full Time status. Which specific person do you mean by ""Shahriar""?",1,1,1,False,0
AMBX184,conditioning,What is Shahriar's employment status?,status,"Shahriar's employment status cannot be determined from the provided context, as there are multiple individuals with the name ""Shahriar"" and different designations.",1,0,0,False,1
AMBX184,conditioning_v2,What is Shahriar's employment status?,status,"Which one do you mean: Asif Shahriar, Mr. Shahriar Rahman Rana, or Ahmad Farhan Shahriar Chowdhury?",1,1,1,False,0
AMBX185,no_notice,What is Sheikh's office room?,office_room,"Sheikh Iftekhar Ahmed's office room is 4P, Sheikh Araf Noshin's office room is 4N144, and Sheikh Samiul Kadir's office room is 4F.",1,0,1,False,0
AMBX185,flat_notice,What is Sheikh's office room?,office_room,"Sheikh Iftekhar Ahmed's office room is 4P, Sheikh Araf Noshin's office room is 4N144, and Sheikh Samiul Kadir's office room is 4F. Which specific person are you referring to?",1,1,1,False,0
AMBX185,conditioning,What is Sheikh's office room?,office_room,"Sheikh Iftekhar Ahmed's office room is 4P, Sheikh Araf Noshin's office room is 4N144, and Sheikh Samiul Kadir's office room is 4F. Which specific Sheikh do you mean?",1,1,1,False,0
AMBX185,conditioning_v2,What is Sheikh's office room?,office_room,"Which one do you mean: Sheikh Iftekhar Ahmed (room 4P), Sheikh Araf Noshin (room 4N144), or Sheikh Samiul Kadir (room 4F)?",1,1,1,False,0
AMBX186,no_notice,What is Sheikh's email address?,email,"Sheikh Iftekhar Ahmed's official email address is ext.sheikh.ahmed@bracu.ac.bd, but it can also be found on his profile in the BRAC University faculty directory.",0,0,1,False,0
AMBX186,flat_notice,What is Sheikh's email address?,email,"Sheikh Iftekhar Ahmed and Sheikh Araf Noshin are both faculty members with the last name ""Sheikh"", but I need to know which specific person you mean in order to provide their correct email address. 

Please let me know if you are referring to Sheikh Iftekhar Ahmed or Sheikh Araf Noshin, so that I can give you the accurate information.",1,1,0,False,1
AMBX186,conditioning,What is Sheikh's email address?,email,"There are multiple individuals named Sheikh in the knowledge base, including Sheikh Iftekhar Ahmed and Sheikh Araf Noshin. To provide a specific answer, could you please clarify which Sheikh you are referring to?",1,1,0,False,1
AMBX186,conditioning_v2,What is Sheikh's email address?,email,Which one do you mean: Sheikh Iftekhar Ahmed (C. Lecturer) or Sheikh Araf Noshin?,1,1,1,False,0
AMBX187,no_notice,What is Sheikh's designation?,designation,"Sheikh Iftekhar Ahmed's designation is C. Lecturer, and Sheikh Araf Noshin's designation is Lecturer.",1,0,1,False,0
AMBX187,flat_notice,What is Sheikh's designation?,designation,"Sheikh Iftekhar Ahmed's designation is C. Lecturer, and Sheikh Araf Noshin's designation is also Lecturer, while Sheikh Samiul Kadir's designation is also C. Lecturer. Which specific person are you referring to?",1,1,1,False,0
AMBX187,conditioning,What is Sheikh's designation?,designation,"Sheikh Iftekhar Ahmed is a C. Lecturer, and Sheikh Araf Noshin is also a Lecturer, while Sheikh Samiul Kadir is a C. Lecturer as well. Which specific Sheikh do you mean?",1,1,1,False,0
AMBX187,conditioning_v2,What is Sheikh's designation?,designation,"Which one do you mean: Sheikh Iftekhar Ahmed (C. Lecturer), Sheikh Araf Noshin (Lecturer), or Sheikh Samiul Kadir (C. Lecturer)?",1,1,1,False,0
AMBX188,no_notice,What is Sheikh's employment status?,status,Sheikh Iftekhar Ahmed's employment status is contractual.,0,0,0,False,0
AMBX188,flat_notice,What is Sheikh's employment status?,status,Sheikh Iftekhar Ahmed's employment status is contractual.,0,0,0,False,0
AMBX188,conditioning,What is Sheikh's employment status?,status,Sheikh Iftekhar Ahmed's employment status is contractual.,0,0,0,False,0
AMBX188,conditioning_v2,What is Sheikh's employment status?,status,Sheikh Iftekhar Ahmed's employment status is contractual.,0,0,0,False,0
AMBX189,no_notice,What is Shuvo's office room?,office_room,There is not enough information in the retrieved context to answer the question about Shuvo's office room.,1,0,0,False,0
AMBX189,flat_notice,What is Shuvo's office room?,office_room,I don't have enough information in the retrieved context to answer this question.,1,0,0,False,1
AMBX189,conditioning,What is Shuvo's office room?,office_room,I'm unable to answer that question as there is no information in the retrieved context about a person named Shuvo or their office room.,1,0,0,False,0
AMBX189,conditioning_v2,What is Shuvo's office room?,office_room,I'm unable to answer that question as there is no information in the retrieved context about a person named Shuvo or their office room.,1,0,0,False,0
AMBX190,no_notice,What is Shuvo's email address?,email,Shuvo's email address is ext.anonto.shuvo@bracu.ac.bd.,0,0,0,False,0
AMBX190,flat_notice,What is Shuvo's email address?,email,Shuvo's official email address is ext.anonto.shuvo@bracu.ac.bd.,0,0,0,False,0
AMBX190,conditioning,What is Shuvo's email address?,email,"The official email address of Md. Anonto Shuvo, a C. Lecturer at BRAC University, is ext.anonto.shuvo@bracu.ac.bd.",0,0,0,False,0
AMBX190,conditioning_v2,What is Shuvo's email address?,email,Shuvo's official email address is listed as ext.anonto.shuvo@bracu.ac.bd.,0,0,0,False,0
AMBX191,no_notice,What is Shuvo's designation?,designation,Dr. Md. Shafiul Alam Shuvo is a C. Professor.,0,0,1,False,0
AMBX191,flat_notice,What is Shuvo's designation?,designation,"I found multiple individuals with the name ""Shuvo"". To provide an accurate answer, could you please specify which person you are referring to: Md. Anonto Shuvo or Dr. Md. Shafiul Alam Shuvo?",1,1,1,False,0
AMBX191,conditioning,What is Shuvo's designation?,designation,"There are two individuals with the name ""Shuvo"" in the knowledge base, and their designations differ. Dr. Md. Shafiul Alam Shuvo is a C. Professor, while Md. Anonto Shuvo is a C. Lecturer. Could you please specify which person's designation you would like to know?",1,1,1,False,0
AMBX191,conditioning_v2,What is Shuvo's designation?,designation,"Which one do you mean: Dr. Md. Shafiul Alam Shuvo, who is a C. Professor, or Md. Anonto Shuvo, who is a C. Lecturer?",1,1,1,False,0
AMBX192,no_notice,What is Shuvo's employment status?,status,I don't have enough information in the retrieved context to answer your question about Shuvo's employment status.,1,0,0,False,1
AMBX192,flat_notice,What is Shuvo's employment status?,status,I don't have enough information in the retrieved context to answer your question about Shuvo's employment status.,1,0,0,False,1
AMBX192,conditioning,What is Shuvo's employment status?,status,I'm unable to answer that question as it does not match any information in the retrieved context.,1,0,0,False,1
AMBX192,conditioning_v2,What is Shuvo's employment status?,status,"I'm unable to answer that question as it does not match the retrieved context. The context only mentions multiple individuals with different designations, but does not mention a person named Shuvo or their employment status.",1,0,0,False,1
AMBX193,no_notice,What is Tabassum's office room?,office_room,Tabassum's office room is Room 4F.,0,0,0,False,0
AMBX193,flat_notice,What is Tabassum's office room?,office_room,Tabassum's office room is Room 4F.,0,0,0,False,0
AMBX193,conditioning,What is Tabassum's office room?,office_room,Tabassum's office room is Room 4F.,0,0,0,False,0
AMBX193,conditioning_v2,What is Tabassum's office room?,office_room,Which one do you mean: Nowshin Tabassum (C. Lecturer) or Nowshin Tabassum (Lecturer)?,1,1,1,False,0
AMBX194,no_notice,What is Tabassum's email address?,email,I cannot provide personal information about a specific individual. Is there anything else I can help you with?,1,0,0,False,0
AMBX194,flat_notice,What is Tabassum's email address?,email,I'm unable to determine Tabassum's email address from the retrieved context.,1,0,0,False,1
AMBX194,conditioning,What is Tabassum's email address?,email,I'm unable to answer that question as there is no information in the retrieved context about a person named Tabassum.,1,0,0,False,0
AMBX194,conditioning_v2,What is Tabassum's email address?,email,"I'm unable to answer that question as there is no information in the retrieved context about a person named Tabassum, including their designation or any other relevant details.",1,0,0,False,1
AMBX195,no_notice,What is Tabassum's designation?,designation,Aniqa Tabassum's designation is Lecturer.,0,0,0,False,0
AMBX195,flat_notice,What is Tabassum's designation?,designation,"There are multiple individuals with the name ""Tabassum"" in the knowledge base. To provide an accurate answer, could you please specify which person you mean: Nowshin Tabassum or Aniqa Tabassum?",1,1,1,False,0
AMBX195,conditioning,What is Tabassum's designation?,designation,"There are multiple individuals with the name ""Tabassum"" in the knowledge base. To provide a specific answer, could you please clarify which person you mean, Nowshin Tabassum (C. Lecturer) or Aniqa Tabassum (Lecturer)?",1,1,1,False,0
AMBX195,conditioning_v2,What is Tabassum's designation?,designation,"Which one do you mean: Nowshin Tabassum, C. Lecturer or Aniqa Tabassum, Lecturer?",1,1,1,False,0
AMBX196,no_notice,What is Tabassum's employment status?,status,There is not enough information in the retrieved context to answer the question about Tabassum's employment status.,1,0,0,False,1
AMBX196,flat_notice,What is Tabassum's employment status?,status,I'm unable to determine Tabassum's employment status as there is no information about a person named Tabassum in the retrieved context.,1,0,0,False,0
AMBX196,conditioning,What is Tabassum's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Tabassum's employment status, as there is no mention of a person named Tabassum.",1,0,0,False,0
AMBX196,conditioning_v2,What is Tabassum's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Tabassum's employment status, as there is no mention of a person named Tabassum.",1,0,0,False,0
AMBX197,no_notice,What is Tahsin's office room?,office_room,Tahsin's office room is Room 4F.,0,0,0,False,0
AMBX197,flat_notice,What is Tahsin's office room?,office_room,Tahsin's office room is Room 4F.,0,0,0,False,0
AMBX197,conditioning,What is Tahsin's office room?,office_room,Tahsin's office room is Room 4F.,0,0,0,False,0
AMBX197,conditioning_v2,What is Tahsin's office room?,office_room,Tahsin's office room is Room 4F.,0,0,0,False,0
AMBX198,no_notice,What is Tahsin's email address?,email,Tahsin's email address is ext.tahsin.ramisha@bracu.ac.bd.,0,0,0,False,0
AMBX198,flat_notice,What is Tahsin's email address?,email,Tahsin's email address is ext.tahsin.ramisha@bracu.ac.bd.,0,0,0,False,0
AMBX198,conditioning,What is Tahsin's email address?,email,Tahsin's official email address is listed as ext.tahsin.ramisha@bracu.ac.bd.,0,0,0,False,0
AMBX198,conditioning_v2,What is Tahsin's email address?,email,Which one do you mean: THR (Tahsin Tanim Ramisha) or Tahsin Tanim Ramisha?,1,1,0,False,0
AMBX199,no_notice,What is Tahsin's designation?,designation,Tahsin Tanim Ramisha's designation is C. Lecturer.,0,0,0,False,0
AMBX199,flat_notice,What is Tahsin's designation?,designation,"I found multiple individuals with the name ""Tahsin"" in the knowledge base. To provide an accurate answer, could you please specify which Tahsin you are referring to: Tahsin Tanim Ramisha or Naima Tahsin Nodi?",1,1,1,False,0
AMBX199,conditioning,What is Tahsin's designation?,designation,"There are two individuals with the name ""Tahsin"" in the knowledge base. One is Tahsin Tanim Ramisha, a C. Lecturer, and the other is Naima Tahsin Nodi, a Lecturer. Could you please clarify which specific person you mean by ""Tahsin""?",1,1,1,False,0
AMBX199,conditioning_v2,What is Tahsin's designation?,designation,Which one do you mean: C. Lecturer (Tahsin Tanim Ramisha) or Lecturer (Naima Tahsin Nodi)?,1,1,1,False,0
AMBX200,no_notice,What is Tahsin's employment status?,status,Tahsin's employment status is contractual.,1,0,0,False,0
AMBX200,flat_notice,What is Tahsin's employment status?,status,Tahsin's employment status is contractual.,1,0,0,False,0
AMBX200,conditioning,What is Tahsin's employment status?,status,Tahsin's employment status is contractual.,1,0,0,False,0
AMBX200,conditioning_v2,What is Tahsin's employment status?,status,"Tahsin's employment status is contractual, as indicated by his Status field in the retrieved context.",0,0,0,False,0
AMBX201,no_notice,What is Tanjim's office room?,office_room,Tanjim Reza's office room is 4F.,0,0,0,False,0
AMBX201,flat_notice,What is Tanjim's office room?,office_room,"Tanjim Reza's office room is listed as Room 4F, while Mr. Mirza Md. Tanjim Shorif Mugdho's office room is listed as Room 4J66. Which specific person are you referring to?",1,1,1,False,0
AMBX201,conditioning,What is Tanjim's office room?,office_room,"Tanjim Reza, the C. Lecturer, has an office in room 4F, while Mr. Mirza Md. Tanjim Shorif Mugdho, the Lecturer, has an office in room 4J66. Which specific person's office you are referring to?",1,1,1,False,0
AMBX201,conditioning_v2,What is Tanjim's office room?,office_room,Which one do you mean: C. Lecturer (Tanjim Reza) or Lecturer (Mr. Mirza Md. Tanjim Shorif Mugdho)?,1,1,1,False,0
AMBX202,no_notice,What is Tanjim's email address?,email,Tanjim's email address is ext.tanjim.reza@bracu.ac.bd.,0,0,0,False,0
AMBX202,flat_notice,What is Tanjim's email address?,email,Tanjim's email address is ext.tanjim.reza@bracu.ac.bd.,0,0,0,False,0
AMBX202,conditioning,What is Tanjim's email address?,email,Tanjim's official email address is ext.tanjim.reza@bracu.ac.bd.,0,0,0,False,0
AMBX202,conditioning_v2,What is Tanjim's email address?,email,Tanjim's official email address is ext.tanjim.reza@bracu.ac.bd.,0,0,0,False,0
AMBX203,no_notice,What is Tanjim's designation?,designation,"Tanjim Reza's designation is C. Lecturer, and Mr. Mirza Md. Tanjim Shorif Mugdho's designation is Lecturer.",1,0,1,False,0
AMBX203,flat_notice,What is Tanjim's designation?,designation,"Tanjim Reza has a designation of C. Lecturer, and Mr. Mirza Md. Tanjim Shorif Mugdho also goes by the name Tanjim and has a designation of Lecturer. Which specific person are you referring to?",1,1,1,False,0
AMBX203,conditioning,What is Tanjim's designation?,designation,"Tanjim Reza has the designation of C. Lecturer, and Mr. Mirza Md. Tanjim Shorif Mugdho has the designation of Lecturer. Which specific person are you referring to?",1,1,1,False,0
AMBX203,conditioning_v2,What is Tanjim's designation?,designation,Which one do you mean: C. Lecturer (Tanjim Reza) or Lecturer (Mr. Mirza Md. Tanjim Shorif Mugdho)?,1,1,1,False,0
AMBX204,no_notice,What is Tanjim's employment status?,status,Tanjim's employment status is contractual.,1,0,0,False,0
AMBX204,flat_notice,What is Tanjim's employment status?,status,Tanjim Reza's employment status is contractual.,0,0,0,False,0
AMBX204,conditioning,What is Tanjim's employment status?,status,Tanjim Reza's employment status is contractual.,0,0,0,False,0
AMBX204,conditioning_v2,What is Tanjim's employment status?,status,Tanjim Reza's employment status is contractual.,0,0,0,False,0
AMBX205,no_notice,What is Tasnim's office room?,office_room,Tasnim Sobhan Upoma's office room is 4N141.,0,0,0,False,0
AMBX205,flat_notice,What is Tasnim's office room?,office_room,"I couldn't determine which specific person you are referring to, as there are multiple individuals with the name ""Tasnim"" in the retrieved context. Could you please specify which one of the following individuals you would like information about:

1. Anika Tasnim (C. Lecturer)
2. Ms. Tasnim Ahsan Prome (Lecturer)
3. Tasnim Sobhan Upoma (Lecturer)
4. Ms. Tasnim Ferdous (Senior Lecturer)
5. Sanjida Tasnim (Lecturer)",1,1,1,False,1
