id,Question,cluster_id,cluster_size
1518,Can you tell me what the specific core courses required for the CSE program are?,1592,2
1593,What are the specific core courses required for the CSE program?,1592,2
1551,"I wanted to ask, what concentrations are available in the MA in English program?",1594,2
1595,What concentrations are available in the MA in English program?,1594,2
1552,"I wanted to ask, what elective courses are recommended for students interested in Cybersecurity?",1599,2
1600,What elective courses are recommended for students interested in Cybersecurity?,1599,2
1500,Before I forget to ask — what elective courses are recommended for students interested in Data Science?,1600,2
1601,What elective courses are recommended for students interested in Data Science?,1600,2
1511,Can you tell me what BRAC JPGSPH is?,1603,2
1604,What is BRAC JPGSPH?,1603,2
1514,Can you tell me what the difference in focus between the BSEEE and BSECE programs is?,1608,2
1609,What is the difference in focus between the BSEEE and BSECE programs?,1608,2
1586,"Random question, what is the MA in Governance and Development (MAGD), and who is it designed for?",1609,2
1610,"What is the MA in Governance and Development (MAGD), and who is it designed for?",1609,2
1548,"I looked around the site but couldn't find it — what is the MA in TESOL program, and who is it designed for?",1610,2
1611,"What is the MA in TESOL program, and who is it designed for?",1610,2
1515,Can you tell me what the Master in Computer Applications (MCA) program at BRAC University for is?,1611,2
1612,What is the Master in Computer Applications (MCA) program at BRAC University for?,1611,2
1516,Can you tell me what the School of General Education at BRAC University is?,1614,2
1615,What is the School of General Education at BRAC University?,1614,2
1528,"Hi, what is the School of Humanities and Social Sciences, and when was it founded?",1615,2
1616,"What is the School of Humanities and Social Sciences, and when was it founded?",1615,2
1501,Before I forget to ask — what kind of faculty research profile does the ESS department have?,1616,2
1617,What kind of faculty research profile does the ESS department have?,1616,2
1589,"Sorry if this was already answered, but what practical/experiential resources does the LL.M. program offer students?",1620,2
1621,What practical/experiential resources does the LL.M. program offer students?,1620,2
1553,"I wanted to ask, what schools and departments does BRAC University have, and how are they structured?",1623,2
1624,"What schools and departments does BRAC University have, and how are they structured?",1623,2
1568,"Kind of urgent, but what teaching approach does the MPH program use?",1624,2
1625,What teaching approach does the MPH program use?,1624,2
1529,"Hi, what topics does the Disaster Management program cover?",1625,2
1626,What topics does the Disaster Management program cover?,1625,2
1563,"Just wondering, what types of general education courses are required for all undergraduate students at BRAC University?",1626,2
1627,What types of general education courses are required for all undergraduate students at BRAC University?,1626,2
1577,"One thing I couldn't find anywhere: when was BRAC Institute of Educational Development (BRAC IED) founded, and what does it focus on?",1634,2
1635,"When was BRAC Institute of Educational Development (BRAC IED) founded, and what does it focus on?",1634,2
1570,"Kind of urgent, but when was BRAC University's Pharmacy department established, and how is the program structured?",1635,2
1636,"When was BRAC University's Pharmacy department established, and how is the program structured?",1635,2
1578,"One thing I couldn't find anywhere: when was the Department of English and Humanities (ENH) established, and what are its three main streams?",1638,2
1639,"When was the Department of English and Humanities (ENH) established, and what are its three main streams?",1638,2
1554,"I wanted to ask, where do MPH faculty members at BRAC JPGSPH come from?",1639,2
1640,Where do MPH faculty members at BRAC JPGSPH come from?,1639,2
1582,Quick question — which department administers the Disaster Management program's accreditation?,1641,2
1642,Which department administers the Disaster Management program's accreditation?,1641,2
1519,Can you tell me who is the Early Childhood Development program aimed at?,1642,2
1643,Who is the Early Childhood Development program aimed at?,1642,2
1579,"One thing I couldn't find anywhere: who leads BIGD as its Executive Director, and how does BIGD connect to BRAC's development work?",1643,2
1644,"Who leads BIGD as its Executive Director, and how does BIGD connect to BRAC's development work?",1643,2
1503,Before I forget to ask — why are architecture 'studio' courses structured differently from regular lecture courses?,1645,2
1646,Why are architecture 'studio' courses structured differently from regular lecture courses?,1645,2
1648,Are there any recreational facilities available at TARC?,1719,2
1720,"Just wondering, are there any recreational facilities available at TARC?",1719,2
1950,Am I allowed to browse past students' theses on similar topics before starting my own?,1960,2
1961,Can I browse past students' theses on similar topics before starting my own?,1960,2
1952,Are students required to need to re-register for Pre-Thesis 2 or continue from Pre-Thesis 1?,1986,2
1987,Do students need to re-register for Pre-Thesis 2 or continue from Pre-Thesis 1?,1986,2
1993,"Does every undergraduate program require a thesis, or can students choose a project/internship instead?",1999,2
2000,"Hi, does every undergraduate program require a thesis, or can students choose a project/internship instead?",1999,2
1988,Do you know how many courses can a final thesis/project/intern student take?,2008,2
2009,How many courses can a final thesis/project/intern student take?,2008,2
1989,Do you know how many credit thesis/intership hold?,2009,2
2010,How many credit thesis/intership hold?,2009,2
1963,Can more than one student from the same group submit the registration form?,2017,2
2018,I looked around the site but couldn't find it — can more than one student from the same group submit the registration form?,2017,2
1986,"Do BBA students have to do an internship, or can they choose a thesis instead?",2021,2
2022,"I wanted to ask, do BBA students have to do an internship, or can they choose a thesis instead?",2021,2
1953,Are surveys acceptable for thesis papers if data is converted to usable datasets?,2030,2
2031,"Just wondering, are surveys acceptable for thesis papers if data is converted to usable datasets?",2030,2
2029,Is it possible to do a thesis if the student has a CGPA below 3? What is the minimum CGPA requirement?,2031,2
2032,"Just wondering, is it possible to do a thesis if the student has a CGPA below 3, What is the minimum CGPA requirement?",2031,2
2013,How much is deducted for requesting new members after Pre-Thesis I?,2037,2
2038,"Kind of urgent, but how much is deducted for requesting new members after Pre-Thesis I?",2037,2
2014,How much weight does the readiness of a journal article carry in assessment?,2038,2
2039,"Kind of urgent, but how much weight does the readiness of a journal article carry in assessment?",2038,2
1998,Give me an overall idea of the thesis lifecycle?,2043,2
2044,"New student here, give me an overall idea of the thesis lifecycle?",2043,2
1955,By when must all reports be submitted?,2046,2
2047,No idea if this is written down anywhere — by when must all reports be submitted?,2046,2
1956,Can a CS and CSE student work together on the same thesis?,2047,2
2048,No idea if this is written down anywhere — can a CS and CSE student work together on the same thesis?,2047,2
1992,Does BRAC University have a general written policy governing thesis and internship supervision?,2059,2
2060,Quick question — does BRAC University have a general written policy governing thesis and internship supervision?,2059,2
1957,Can a group split up mid-way through a thesis if members disagree on direction?,2062,2
2063,"Random question, can a group split up mid-way through a thesis if members disagree on direction?",2062,2
2028,Is it necessary to register again for Pre-Thesis 2 or other phases of the thesis if already registered for Pre-Thesis 1?,2064,2
2065,"Sorry if this was already answered, but is it necessary to register again for Pre-Thesis 2 or other phases of the thesis if already registered for Pre-Thesis 1?",2064,2
1960,Can a student take CSE400 and other courses together if their advisor says they’ve reached the credit limit?,2066,2
2067,"This might be a silly question, but can a student take CSE400 and other courses together if their advisor says they’ve reached the credit limit?",2066,2
2015,How thesis is marked?,2069,2
2070,"This might be a silly question, but how thesis is marked?",2069,2
1984,Curious about something: what happens if a thesis defense is deferred—does the student need to retake CSE400?,2073,2
2074,What happens if a thesis defense is deferred—does the student need to retake CSE400?,2073,2
1967,Can you tell me what required for a student to apply for an internship is?,2075,2
2076,What is required for a student to apply for an internship?,2075,2
1971,Can you tell me what the deadline to change the thesis title before the final defense is?,2078,2
2079,What is the deadline to change the thesis title before the final defense?,2078,2
1972,Can you tell me what the marking requirement to move from Pre-Thesis I to Pre-Thesis II is?,2079,2
2080,What is the marking requirement to move from Pre-Thesis I to Pre-Thesis II?,2079,2
1973,Can you tell me what the maximum allowable plagiarism for thesis reports is?,2080,2
2081,What is the maximum allowable plagiarism for thesis reports?,2080,2
1974,Can you tell me what the maximum number of supervisors/co-supervisors allowed per group is?,2081,2
2082,What is the maximum number of supervisors/co-supervisors allowed per group?,2081,2
1975,Can you tell me what the minimum and maximum number of group members for a thesis/project is?,2082,2
2083,What is the minimum and maximum number of group members for a thesis/project?,2082,2
1976,Can you tell me what the minimum credit requirement to start a thesis/project/internship is?,2083,2
2084,What is the minimum credit requirement to start a thesis/project/internship?,2083,2
2056,"Not sure if this is covered elsewhere, but what options do BBA students have for specializing through 'Major' concentrations?",2092,2
2093,What options do BBA students have for specializing through 'Major' concentrations?,2092,2
1985,Curious about something: what prerequisites must be completed before the thesis defense?,2093,2
2094,What prerequisites must be completed before the thesis defense?,2093,2
2041,"Kind of urgent, but what should students do if their thesis correction status is not updated in the sheet, but they have received approval from their supervisor via email?",2094,2
2095,"What should students do if their thesis correction status is not updated in the sheet, but they have received approval from their supervisor via email?",2094,2
2034,"Just wondering, when a student can do thesis?",2096,2
2097,When a student can do thesis?,2096,2
1966,Can someone help — where can students get assistance with plagiarism checks?,2098,2
2099,Where can students get assistance with plagiarism checks?,2098,2
2035,"Just wondering, where does my final thesis or internship report end up after I submit it?",2099,2
2100,Where does my final thesis or internship report end up after I submit it?,2099,2
2066,"Sorry if this was already answered, but who administers the overall CSE thesis process and can answer questions not covered elsewhere?",2100,2
2101,Who administers the overall CSE thesis process and can answer questions not covered elsewhere?,2100,2
2026,"I wanted to ask, who supervises internships?",2101,2
2102,Who supervises internships?,2101,2
2197,What is the payment for driver driven car parking?,2198,2
2199,What is the payment for self driven car parking?,2198,2
2185,What is the first outbound timing for Route-01 (Abdullahpur)?,2199,2
2200,What is the second outbound timing for Route-01 (Abdullahpur)?,2199,2
2188,What is the first outbound timing for Route-03 (Jigatola)?,2202,2
2203,What is the second outbound timing for Route-03 (Jigatola)?,2202,2
2189,What is the first outbound timing for Route-04 (Azimpur)?,2203,2
2204,What is the second outbound timing for Route-04 (Azimpur)?,2203,2
2190,What is the first outbound timing for Route-05 (Jatrabari)?,2204,2
2205,What is the second outbound timing for Route-05 (Jatrabari)?,2204,2
2191,What is the first outbound timing for Route-06 (Baldha Garden)?,2205,2
2206,What is the second outbound timing for Route-06 (Baldha Garden)?,2205,2
2192,What is the first outbound timing for Route-07 (Mohammadpur)?,2206,2
2207,What is the second outbound timing for Route-07 (Mohammadpur)?,2206,2
2193,What is the first outbound timing for Route-08 (Narayanganj)?,2207,2
2208,What is the second outbound timing for Route-08 (Narayanganj)?,2207,2
2194,What is the first outbound timing for Route-09 (Bashundhara)?,2208,2
2209,What is the second outbound timing for Route-09 (Bashundhara)?,2208,2
2195,What is the first pickup time for each route?,2209,2
2210,What is the second pickup time for each route?,2209,2
2216,Where are the designated bus stops for Route-02 (Mirpur-A)?,2216,2
2217,Where are the designated bus stops for Route-02 (Mirpur-B)?,2216,2
6,Are GED (General Educational Development) qualifications accepted for BRAC University admission?,5,1
8,Are there any obligations to attend the residential semester during the Undergraduate program?,7,1
9,Are there any special admission requirements for the MBA program?,8,1
11,"Before I start the application, how much money do I need to set aside just for the fee itself?",10,1
31,Do I have to appear in both a written test and an interview for Postgraduate admission?,30,1
38,Does BRAC University have a specific admission test section for Architecture applicants?,37,1
40,Does BRAC University have any evening class for postgraduate programs?,39,1
41,Does BRAC University have any obligations to attend the residential semester during the Undergraduate program?,40,1
42,Does BRAC University have any special admission requirements for the MBA program?,41,1
62,How can I apply for Admission?,61,1
64,How can I check the status of my application?,63,1
67,How can I correct my mistakes I made in the application form?,66,1
70,How can I get the admission test results?,69,1
74,How is the Joint PhD program with SOAS structured over time?,73,1
84,"I already have a BRACU undergraduate degree with a final CGPA of 3.2. If I apply for a postgraduate program here, do I still need to sit the written admission test?",83,1
85,"I have a GED instead of standard HSC/A-Levels. Can I apply directly, or do I need something else first?",84,1
91,I'm trying to plan when to apply - how often during the year can I actually start at BRACU?,90,1
95,Is there a specific admission test section for Architecture applicants?,94,1
97,Is there any evening class for postgraduate programs?,96,1
98,Is there any evening class for undergraduate programs?,97,1
99,Is there any provisional admission for those who do not have the required level of proficiency in English language?,98,1
106,My form's submitted - what's the actual process for getting my hands on the admit card afterward?,105,1
130,"What is the minimum CGPA policy that affects continuing students, and does it matter for admission decisions on transfer credits?",129,1
131,What is the minimum SSC/HSC or O/A-Level grade generally required for BRAC University undergraduate admission?,130,1
141,What steps do I need to follow to get the admission test results?,140,1
153,"""The student didn't pass CSE220 but I added CSE221 in pre-advising. Will he be allowed to continue CSE221 without passing CSE220? 
If not, will he be allowed to continue CSE221 along with CSE220 in the same semester? """,152,1
154,Ability to change course or section after confirming advising?,153,1
156,Advising requirement for students who failed a prerequisite course?,155,1
157,Advising restriction for students exceeding the 8-year degree completion time frame?,156,1
161,Can a student register if Wishlist participation is missed?,160,1
164,Can you give me the actual advising schedule of next semester?,163,1
166,Can you tell me how to log into connect?,165,1
174,Consequence of adding courses after 24 June 2025?,173,1
175,Consequence of not confirming advising during the Self-Registration period?,174,1
176,Course registration responsibility for RS-eligible students?,175,1
180,Do I get a tuition refund if I drop a semester early?,179,1
181,Does BRAC University have a confirmation button during Pre-Registration Phase 1 or Phase 2?,180,1
182,Does BRAC University have an official policy specifically covering 'Change of Department/Program'?,181,1
183,Eligibility to confirm advising for students on academic probation?,182,1
184,"Feature in the new system that provides access to academic details, upcoming activities, and attendance?",183,1
188,From when will the new Student Lifecycle Management System (Connect) go live for self-registration?,187,1
190,Has the way academic advisors are assigned changed in recent years (e.g. for EEE students)?,189,1
194,How can EEE/ECE students plan which elective courses to take?,193,1
196,How do I apply to transfer to a different department or program at BRAC University?,195,1
197,How does the Wishlist event influence the number of sections offered for a course?,196,1
198,How many credits I am allowed to take as I am a probation student?,197,1
199,How many credits I am allowed to take?,198,1
200,How to do advising as my advising is blocked but my payment is clear?,199,1
201,"How to do main advising, (Department Wise)?",200,1
202,How to do pre advising?,201,1
204,How to identify a student under probation?,203,1
205,How to know who is my advisor?,204,1
208,I am having lab clashes in my routine? What to do now?,207,1
209,"I am not able to take a particular course in the pre advising, but I have completed the pre-requisite(s) what to do now?",208,1
211,I failed the same non-credit course twice and I'm also past my 8-year degree completion limit. Which restriction applies to me?,210,1
214,"I have not been advised to a advisor yet, what to do?",213,1
215,I looked around the site but couldn't find it — advising requirement for students who failed a prerequisite course?,214,1
219,I'm new here and keep hearing about 'advising' - what actually happens during it?,218,1
220,"If a course is being taken as Repeat multiple times, will the latest grade be counted or the best one?",219,1
221,"If I repeat a failed course and my new CGPA rises to exactly 3.00, can I register for a thesis the same semester?",220,1
222,"If I transfer credits from another university, will those courses show on my BRACU transcript?",221,1
223,Is a student allowed to take less than 9 credits?,222,1
224,Is it possible to make changes after confirming the Wishlist?,223,1
225,Is there a confirmation button during Pre-Registration Phase 1 or Phase 2?,224,1
226,Is there an official policy specifically covering 'Change of Department/Program'?,225,1
232,My advising dashboard is not coming but my pre advising is still not going what to do?,231,1
233,"My advisor is not on campus, what to do?",232,1
234,"My advisor is not responding, what to do?",233,1
235,My discord verification is not working what to do? How can I do advising?,234,1
237,Name of the event that begins the advising phase fr every semeester?,236,1
238,New method introduced for tuition fee payments without additional applications?,237,1
246,Purpose of the Course Wishlist feature in the Connect system?,245,1
247,Purpose of the Wishlist event for Summer 2025?,246,1
253,Reason for late fee appearing on pay slip of scholarship recipients after 29 June 2025?,252,1
258,Source of scholarship policy details?,257,1
265,What if a course is not offered?,264,1
266,What is advising?,265,1
267,What is Connect?,266,1
268,What is main advising?,267,1
269,What is pre-registation?,268,1
270,What is TBA? Who is Tba?,269,1
273,What is the difference between 'swapping' and 'dropping/adding' a course during advising?,272,1
275,What is the impact of confirming the Wishlist within the slot time?,274,1
279,What is the process to withdraw from a course after I have done some classes in the semester?,278,1
281,What kinds of course-related schedules can students access through connect?,280,1
282,What must be done after selecting courses in the Wishlist event?,281,1
286,What types of documents can students request using the Self-Service for Document feature?,285,1
287,When must course selections be confirmed after Pre-Registration phases?,286,1
288,When TBA gets revealed?,287,1
289,Where can EEE/ECE students find their program's official course listing and prerequisite sequence?,288,1
292,Which courses to take next semester as I am from this department and I have done ….?,291,1
293,Which group of students is not required to participate in the Wishlist event?,292,1
294,Which undergraduate programs are excluded from the Wishlist event?,293,1
295,Who must participate in the Wishlist event?,294,1
296,Why is it advised not to select unnecessary courses in the Wishlist?,295,1
297,Why is it important to follow the recommended course sequence/flowchart for my program?,296,1
298,Why is participation in the Wishlist event important?,297,1
299,Why my Connect is blocked durning advising?,298,1
300,Will my GPA / CGPA be capped at 3.3 if I do a course after 2 semester gap?,299,1
301,"Will the new system allow installment payments without needing to apply for them? If yes, how?",300,1
305,"Can I refer myself to the Counseling and Wellness Centre, or do I need someone to refer me?",304,1
312,Does BRAC University have a smoke-free campus policy?,311,1
314,Does BRAC University have any healthcare partnership offering discounts to students?,313,1
315,Does BRAC University have designated prayer spaces on campus?,314,1
317,Does BRAC University help students prepare for job interviews specifically?,316,1
318,Does BRAC University host on-campus recruitment events with actual employers?,317,1
319,Does BRAC University run its own alumni association or events?,318,1
320,Does the Counseling and Wellness Centre charge for its services?,319,1
321,Does the Medical Center offer support for pregnant students or family planning?,320,1
324,For a friend who's asking — what's on the second floor?,323,1
325,Has BRAC University received any notable university rankings?,324,1
330,"How big is BRAC University's main campus building, and how many students can it hold?",329,1
332,How can I find internships or job openings through the university?,331,1
333,How can students utilize the Gymnasium?,332,1
334,How do I access the Learning Labs/Classrooms?,333,1
335,How do I access the Multipurpose Hall?,334,1
336,How do I contact the Counseling Unit?,335,1
337,How do I get to the Library?,336,1
338,How many restrooms are there?,337,1
342,Is the BRAC University campus building environmentally sustainable?,341,1
343,Is there a dedicated page for BRAC University's affiliations and accreditations?,342,1
344,Is there a dress code policy at BRAC University?,343,1
345,Is there a gymnasium in Brac?,344,1
350,Roughly how large is BRAC University's main campus?,349,1
353,What activities are available at the Field (Cricket and Football)?,352,1
354,What activities can be done on the Roof/13th Floor?,353,1
356,What are the operating hours for the Cafeteria?,355,1
357,What are the operating hours of the BRAC University Medical Center?,356,1
359,What can I find on the 14th Floor?,358,1
360,What can I find on the ground floor of the main BRAC University campus building?,359,1
361,What does the Counseling and Wellness Centre at BRAC University offer?,360,1
363,What facilities are available on the 12th Floor?,362,1
364,What facilities are available on the 1st Floor?,363,1
366,What food and beverage service is available on campus?,365,1
368,What is BRAC University's general contact information?,367,1
369,What is BRAC University's main campus address?,368,1
370,What is checked at the Security Supervisor Office?,369,1
372,What is located on the 4th Floor?,371,1
373,What is OCSAR and what does it do for students?,372,1
374,What is the Alumni Talk Series?,373,1
375,What is the BRAC University Institutional Repository?,374,1
376,What is the Fabrication Laboratory at BRAC University used for?,375,1
377,What is the function of the Proctor's Office?,376,1
378,What is the function of the Security Supervisor Office?,377,1
379,What is the GDLN Centre at BRAC University?,378,1
380,What is the Office of Academic Advising (OAA) responsible for?,379,1
381,What is the operating hour for Student Life services?,380,1
383,What is the role of the Office of Academic Advising?,382,1
385,What kind of counseling services does the Counseling Unit provide?,384,1
387,What services does Brac Bank provide on campus?,386,1
390,What should I do if I want to access the Childcare Center?,389,1
391,What should I know about the Student Life services?,390,1
393,What steps do I need to follow to find internships or job openings through the university?,392,1
395,What types of events can be held in the Chancellery?,394,1
397,What types of laboratories are available on the 11th Floor?,396,1
398,What unique features does the 3rd Floor have?,397,1
399,What's on the second floor?,398,1
401,Where are the BRAC Bank and ATMs?,400,1
402,Where are the clubrooms located?,401,1
403,Where are the CSE Labs located?,402,1
404,Where are the fields for cricket and football located?,403,1
405,Where are the Learning Labs and Classrooms located?,404,1
406,Where can guardians wait during their visits?,405,1
407,Where can I collect my student fees?,406,1
408,Where can I find an ATM on campus?,407,1
414,Where can I find the Auditorium Upper Gallery?,413,1
415,Where can I find the Cafeteria?,414,1
418,Where can I find the male and female washrooms on the 1st Floor?,417,1
423,Where can I practice yoga on campus?,422,1
426,Where is female washroom?,425,1
427,Where is male washroom?,426,1
428,Where is the BBA Department?,427,1
430,Where is the CSE Department?,429,1
431,Where is the CSE/CS department's printing lab?,430,1
432,Where is the Cycle Garage located?,431,1
434,Where is the EEE Department?,433,1
435,Where is the ENH Department?,434,1
436,Where is the Entrepreneurship Center?,435,1
437,Where is the Generator Room located?,436,1
438,Where is the indoor game room located?,437,1
439,Where is the Medical Center located within the main campus building?,438,1
441,Where is the multi-purpose hall?,440,1
443,Where is the Office of Academic Advising located?,442,1
445,Where is the Reception located?,444,1
446,"Where is the Student Information Centre located, and what else is on that floor?",445,1
447,Where's the female prayer room?,446,1
448,Where's the information desk?,447,1
449,Where's the male prayer room?,448,1
450,Which floor hosts the Office of Co-Curricular Activities and Student Life offices?,449,1
451,Which rooms are lecture theatres?,450,1
454,Who handles student discipline and safety issues on campus?,453,1
455,Who manages the cafeteria and catering services at BRAC University?,454,1
495,Does BRAC University have a CGPA cushion for students in their early semesters?,494,1
496,Does BRAC University have a check on whether a teacher's grading is fair across a class?,495,1
497,Does BRAC University have any additional fees for taking a make-up exam?,496,1
534,I'm a Pharmacy student in my 5th semester with a CGPA of 1.7 - can I keep going without any issue?,533,1
535,"I'm doing my Residential Semester this term with a 3.8 GPA across 4 courses (12 credits) and no F, W, or I grades. Am I eligible for the Dean's List?",534,1
536,I'm on academic probation with a CGPA of 1.4 in my 7th semester. What are my options?,535,1
537,"I'm retaking a course I got a C- in, hoping to improve it. What's the highest grade I can actually end up with?",536,1
538,"If I get a W grade in a course, does that count against the 12-credit minimum I need for the Dean's List?",537,1
540,"If I've been missing a lot of classes this term, at what point do I actually lose my right to sit the final?",539,1
613,Are there any mentorship programs available?,612,1
642,Does BRAC University have any costs associated with joining clubs or sports teams?,641,1
643,Does BRAC University have any mentorship programs available?,642,1
644,Does BRAC University have any professional or academic clubs related to my major?,643,1
645,Does BRAC University have intramural sports available?,644,1
646,Does BRAC University have writing or literary clubs available?,645,1
671,How can I join a club or organization?,670,1
689,I looked around the site but couldn't find it — what sports teams does the university have?,688,1
756,What steps do I need to follow to join a club or organization?,755,1
796,Does BRAC University have any transportation facility for international students?,795,1
837,"I'm an international student on the BRAC Scholarship with a 3.1 CGPA, but I need to retake a course I failed. Will my scholarship cover the retake fee?",836,1
981,I looked around the site but couldn't find it — what things are allowed to bring in library?,980,1
1011,"New student here, provide me the contact information of library staffs?",1010,1
1026,Provide me the library website link.,1025,1
1041,"Sorry if this was already answered, but what are the resources available in library?",1040,1
1063,Am I allowed to do it online?,1062,1
1069,Can I do it online?,1068,1
1090,Can you write my thesis for me?,1089,1
1114,How much does it cost?,1113,1
1115,I looked around the site but couldn't find it — what's the deadline?,1114,1
1122,Is it required?,1121,1
1137,"New student here, who do I talk to about this?",1136,1
1140,No idea if this is written down anywhere — how much does it cost?,1139,1
1148,One thing I couldn't find anywhere: can you write my thesis for me?,1147,1
1160,"Sorry if this was already answered, but is it required?",1159,1
1169,What's the deadline?,1168,1
1182,Who do I talk to about this?,1181,1
1185,Who teaches the best for this course?,1184,1
1193,Are there any additional fees apart from tuition?,1192,1
1194,Are there any fees for applying for Scholarship/Financial Aid?,1193,1
1195,Are there any merit-based scholarships available?,1194,1
1196,Are there any penalties for late payment?,1195,1
1197,Are there interviews or additional assessments for scholarship applicants?,1196,1
1198,Are there partial scholarships available?,1197,1
1231,Does BRAC University have a grace period for late payments?,1230,1
1235,Does BRAC University have an installment payment option available?,1234,1
1236,Does BRAC University have any additional fees apart from tuition?,1235,1
1237,Does BRAC University have any fees for applying for Scholarship/Financial Aid?,1236,1
1238,Does BRAC University have any merit-based scholarships available?,1237,1
1239,Does BRAC University have any penalties for late payment?,1238,1
1240,Does BRAC University have any separate exam for awarding Scholarship/Financial Aid?,1239,1
1241,Does BRAC University have interviews or additional assessments for scholarship applicants?,1240,1
1242,Does BRAC University have partial scholarships available?,1241,1
1246,For a friend who's asking — what documents are needed for a scholarship application?,1245,1
1251,How can I apply for the scholarship?,1250,1
1257,How much does the Residential Semester (RS) fee cost currently?,1256,1
1270,"I'm a postgraduate student with a 20% tuition waiver, and I want to take only 4 credits this semester. Is that a problem?",1269,1
1271,I'm on the Merit Scholarship and I failed one course this semester. Does that affect my scholarship the same way it would affect an international student's BRAC Scholarship?,1270,1
1274,"If I drop my Residential Semester within the first 5 working days, would I get the full BDT 88,000 RS fee refunded?",1273,1
1277,Is there a grace period for late payments?,1276,1
1281,Is there an installment payment option available?,1280,1
1282,Is there any separate exam for awarding Scholarship/Financial Aid?,1281,1
1286,"My brother/sister is studying at BracU, how would I apply for Sibling Scholarship?",1285,1
1323,What documents are needed for a scholarship application?,1322,1
1332,What steps do I need to follow to apply for the scholarship?,1331,1
1354,"Besides bullying and sexual harassment, what other kinds of complaints does the Office of the Proctor handle?",1353,1
1373,Does BRAC University have any cgpa cap in retake/repeat course?,1372,1
1403,I looked around the site but couldn't find it — what should I do if I lost my ID card?,1402,1
1406,"I want to change my department, but I'm currently on academic probation. Can I do that?",1405,1
1411,Is community service a mandatory part of the BRAC University experience?,1410,1
1414,Is there any cgpa cap in retake/repeat course?,1413,1
1442,One thing I couldn't find anywhere: what should I do if I get on probation?,1441,1
1466,What is FYAT and is it mandatory for new students?,1465,1
1478,What should I do if I get on probation?,1477,1
1498,Are scholarships available for OSUN exchange semesters?,1497,1
1499,Are there any non-credit courses required for the CSE program?,1498,1
1504,"Can a Biotechnology student add Microbiology as a second major, or vice versa?",1503,1
1505,Can BBA students choose a minor outside the business school?,1504,1
1509,Can students minor in EEE if it's not their major department?,1508,1
1520,Do I need prior involvement with OSUN before applying for a funded mobility semester?,1519,1
1524,Does BRAC University offer any short professional certificate courses outside its degree programs?,1523,1
1525,Does BRAC University's School of Law offer a Master of Laws (LL.M.) program?,1524,1
1526,Does ENH offer a minor for students outside the department?,1525,1
1532,How is the MBA program at BRAC Business School structured?,1531,1
1534,How long does the Early Childhood Development (ECD) program take to complete?,1533,1
1537,How many courses and credits does the MBA program require?,1536,1
1539,How many credit hours does the BSEEE program require?,1538,1
1541,"How many credits are required for each category of courses (core, electives, general education) in the CSE program?",1540,1
1544,"How many credits does the MA in TESOL require, and does it vary by applicant background?",1543,1
1545,"How many credits does the MSc/M.Engg in Computer Science and Engineering (MSc CSE) require, and what does it focus on?",1544,1
1547,How many institutes did BRAC's Research and Evaluation Division become part of BRAC University?,1546,1
1555,I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?,1554,1
1558,Is the MPSM program aligned with any international standard?,1557,1
1559,Is there a dedicated alumni network for BRAC University Law graduates?,1558,1
1591,What accreditation does the BRAC University Pharmacy program hold?,1590,1
1594,What career paths does the BRAC University LLB program prepare students for?,1593,1
1596,What degree programs does BRAC IED run?,1595,1
1597,What educational model does BRAC University follow for its academic structure?,1596,1
1598,What elective courses are available for CSE students?,1597,1
1599,What elective courses are recommended for students interested in Artificial Intelligence?,1598,1
1602,What elective courses are recommended for students interested in Software Engineering?,1601,1
1603,What is BIGD and what does it focus on?,1602,1
1605,What is OSUN and how is BRAC University connected to it?,1604,1
1607,"What is the academic calendar for BRAC University, including semester dates and exam schedules?",1606,1
1613,"What is the Masters in Procurement and Supply Management (MPSM), and when was it launched?",1612,1
1614,What is the overall philosophy behind the MDS program's design?,1613,1
1618,What kind of final requirement does the MPSM program have?,1617,1
1619,What kind of specialized research facilities does BRAC University have for physical sciences?,1618,1
1620,What other opportunities does OSUN offer besides a full exchange semester?,1619,1
1622,What programs does BRAC Business School (BBS) offer?,1621,1
1623,"What research centres exist at BRAC University besides the major research institutes (BIGD, JPGSPH)?",1622,1
1628,What undergraduate and graduate programs does the Department of EEE offer?,1627,1
1630,"What was the Department of Mathematics and Natural Sciences (MNS), and what is it called now?",1629,1
1631,When are MBA classes held for full-time and part-time students?,1630,1
1632,When are MSc CSE classes typically held?,1631,1
1634,"When did the Department of Architecture at BRAC University start, and how large is its typical intake?",1633,1
1637,"When was the BRAC University School of Law established, and what degree does it offer?",1636,1
1638,"When was the Department of Economics and Social Sciences (ESS) founded, and what does it teach?",1637,1
1641,Where do students from the MPH program at BRAC University typically come from?,1640,1
1645,"Who should Architecture students contact for their class schedule, since it isn't published with other departments?",1644,1
1676,Does BRAC University have any recreational facilities available at TARC?,1675,1
1677,Does BRAC University have any special workshops or seminars conducted at TARC?,1676,1
1714,I'm eligible for RS next semester but I'm also on academic probation right now. Can I still go?,1713,1
1821,"Does BRAC University have a digital student ID card, or only a physical one?",1820,1
1822,Does BRAC University have a separate FAQ for faculty using the buX platform?,1821,1
1890,"New student here, what should I do if I'm unable to access my BRACU email?",1889,1
1947,Where do I go to get my student ID card reissued if it's lost or damaged?,1946,1
1951,Am I allowed to get some thesis samples of thesis?,1950,1
